input_folder,embedding,model,experiment,fold,metric,value,model_class,summary_path,source_file
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,cosine_rank_pca_average,0.4167,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,cosine_logfc,0.003828,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,cosine_rank_logfc,0.4486,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,r2_score_scores,-0.04536,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,top_k_recall_scores,0.0,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,mmd_pca,3.155,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,2,mmd_rank_pca,0.3642,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,rmse_average,0.1656,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,rmse_rank_average,0.5065,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,cosine_pca_average,0.4771,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,cosine_rank_pca_average,0.38,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,cosine_logfc,0.01377,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,cosine_rank_logfc,0.5273,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,r2_score_scores,-0.04519,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,top_k_recall_scores,0.0,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,mmd_pca,3.169,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,linear,linear_onehot,3,mmd_rank_pca,0.3372,LinearAdditive,results/sciplex3_cv/max100/linear_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,rmse_average,0.02159,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,rmse_rank_average,0.5135,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,cosine_pca_average,0.9213,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,cosine_rank_pca_average,0.3466,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,cosine_logfc,0.2832,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,cosine_rank_logfc,0.4909,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,r2_score_scores,-0.1806,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,top_k_recall_scores,0.0,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,mmd_pca,2.003,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,0,mmd_rank_pca,0.3455,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,rmse_average,0.02536,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,rmse_rank_average,0.5275,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,cosine_pca_average,0.8802,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,cosine_rank_pca_average,0.3998,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,cosine_logfc,0.245,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,cosine_rank_logfc,0.5255,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,r2_score_scores,-0.1879,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,top_k_recall_scores,0.0,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,mmd_pca,2.18,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,1,mmd_rank_pca,0.3908,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,rmse_average,0.02444,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,rmse_rank_average,0.4434,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,cosine_pca_average,0.8954,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,cosine_rank_pca_average,0.3051,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,cosine_logfc,0.2896,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,cosine_rank_logfc,0.4658,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,r2_score_scores,-0.1828,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,top_k_recall_scores,0.0,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,mmd_pca,2.115,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,2,mmd_rank_pca,0.2854,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,rmse_average,0.02423,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,rmse_rank_average,0.4912,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,cosine_pca_average,0.8789,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,cosine_rank_pca_average,0.3198,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,cosine_logfc,0.2887,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,cosine_rank_logfc,0.5088,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,r2_score_scores,-0.1882,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,top_k_recall_scores,0.0,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,mmd_pca,2.142,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,latent,latent_onehot,3,mmd_rank_pca,0.3256,LatentAdditive,results/sciplex3_cv/max100/latent_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,rmse_average,0.02221,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,rmse_rank_average,0.5003,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,cosine_pca_average,0.9192,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,cosine_rank_pca_average,0.3278,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,cosine_logfc,0.189,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,cosine_rank_logfc,0.5152,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,r2_score_scores,-0.04134,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,top_k_recall_scores,0.0,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,mmd_pca,2.057,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,0,mmd_rank_pca,0.3231,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,rmse_average,0.02717,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,rmse_rank_average,0.4739,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,cosine_pca_average,0.8736,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,cosine_rank_pca_average,0.4049,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,cosine_logfc,0.1555,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,cosine_rank_logfc,0.4944,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,r2_score_scores,-0.0445,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,top_k_recall_scores,0.0,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,mmd_pca,2.257,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,1,mmd_rank_pca,0.3545,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,rmse_average,0.02549,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,rmse_rank_average,0.4778,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,cosine_pca_average,0.8925,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,cosine_rank_pca_average,0.3333,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,cosine_logfc,0.1858,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,cosine_rank_logfc,0.5049,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,r2_score_scores,-0.04263,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,top_k_recall_scores,0.0,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,mmd_pca,2.176,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,2,mmd_rank_pca,0.3099,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold2/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,rmse_average,0.02583,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,rmse_rank_average,0.4901,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,cosine_pca_average,0.8744,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,cosine_rank_pca_average,0.3252,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,cosine_logfc,0.1799,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,cosine_rank_logfc,0.4685,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,r2_score_scores,-0.04227,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,top_k_recall_scores,0.0,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,mmd_pca,2.209,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,decoder,decoder_onehot,3,mmd_rank_pca,0.3249,DecoderOnly,results/sciplex3_cv/max100/decoder_onehot/fold3/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,rmse_average,0.02177,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,rmse_rank_average,0.4663,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,cosine_pca_average,0.9161,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,cosine_rank_pca_average,0.3214,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,cosine_logfc,0.1887,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,cosine_rank_logfc,0.4675,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,r2_score_scores,-0.001616,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,top_k_recall_scores,0.0,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,mmd_pca,2.052,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,0,mmd_rank_pca,0.3205,CPA,results/sciplex3_cv/max100/cpa_onehot/fold0/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,1,rmse_average,0.0251,CPA,results/sciplex3_cv/max100/cpa_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
results/sciplex3_cv/max100,onehot,cpa,cpa_onehot,1,rmse_rank_average,0.525,CPA,results/sciplex3_cv/max100/cpa_onehot/fold1/evaluation/summary.csv,summary_tables/sciplex3_cv/sciplex3_cv_max100_onehot_per_fold.csv
